episode,reward
427,-82.02101267713509
428,-87.4035084201666
429,-73.55228186856243
430,-54.642129346025705
431,-249.52347744166954
432,-137.98406173660388
433,-132.05542831931857
434,-186.50460553230278
435,-101.13816362450011
436,-182.22268881279334
437,-149.44370570723916
438,-368.84906347004073
439,-93.96030235082894
440,-206.73152530852406
441,-218.8198668536923
442,-159.28006494783375
443,-137.38541290734616
444,-164.12850202453222
445,-155.11991185752294
446,-45.63988115106832
447,-109.84809964058866
448,-121.73343037886673
449,-70.46089727337947
450,-87.87405116844647
451,-61.488100799738056
452,-156.75319988777395
453,-85.95392273395312
454,-142.02178503373017
455,-121.90916692357492
456,-39.48898242749253
457,-72.43576199963252
458,-262.29441298800157
459,-246.3648114308495
460,-198.1203919640774
461,-51.7375871676645
462,-148.6128173749347
463,-126.47370292166647
464,-317.8982508046549
465,-238.39890988367424
466,-149.0075494994668
467,-252.67692365993568
468,-100.16992623452448
469,-356.1212499791014
470,-64.87784243630145
471,-59.59703890320615
472,-156.35007930938735
473,-381.93217995212456
474,-70.05197617114632
475,-46.80325044688044
476,-118.43166203899082
477,-127.41033712465332
478,-225.12684175128936
479,-101.04087115657018
480,-139.74907683666805
481,-159.1042911436333
482,-51.78290358335968
483,-302.40801217041513
484,-88.930109588456
485,-239.20189726033308
486,-49.06936604516952
487,-182.82635323731176
488,-187.81046277521222
489,-127.14889383381534
490,-107.43453311802385
491,-65.64214432920323
492,-65.86566281045982
493,-133.0892748753834
494,-200.46137287224929
495,-262.2045405899534
496,-430.3041627401702
497,-119.41965207293089
498,-85.79046612342788
499,-217.68429132192767
500,-177.3184536439967
501,-135.68811037104686
502,-451.54608017795283
503,-286.7960722699145
504,-112.81252086004724
505,-364.7306841959093
506,-49.923093706505966
507,-271.63395999152425
508,-105.37697880218737
509,-118.1379187114192
510,-61.2773987134283
511,-77.08458974766141
512,-124.50231103684841
513,-27.789216227162754
514,-98.81244825534411
515,-91.72293785029458
516,-51.53240407797166
517,-230.23753012064896
518,-74.51872997194275
519,-368.8458427070815
520,-190.03372395153713
521,-185.2895251628891
522,-289.5463225795961
523,-231.94916845054146
524,6.2797479508766685
525,-326.07956456671843
526,-177.11348077212537
527,-308.16338027909796
528,-120.48790810184302
529,-190.75281746655367
530,-166.5823288423899
531,-331.9931833429974
532,-152.99058381942507
533,-233.17435219348283
534,-65.87892061488932
535,-124.77556017316775
536,-91.40738215727819
537,-391.3230444102175
538,-326.21790371159545
539,-98.48238717256368
540,-354.3393896340674
541,-80.81590918993038
542,-265.5662180429806
543,-224.16532631621723
544,-40.93258065459761
545,-23.33228564720902
546,-244.34818083895908
547,-204.97242045615923
548,-318.68717190265727
549,-292.1651650105464
550,-138.9066696784315
551,-236.29305042983606
552,-150.9527938643804
553,-309.1225892533753
554,-227.76046790674332
555,-36.864621708521824
556,-202.11523916909266
557,-114.74929563010231
558,-127.54313327102747
559,-125.20410226137213
560,-418.59824617728424
561,-56.68035617825869
562,-235.2968486315064
563,-73.95836643452202
564,-86.83459228514337
565,-82.94052870938552
566,-243.98367232784946
567,-230.49940721984473
568,-165.85730094775198
569,-347.84251884212904
570,-36.287949933519
571,-328.95065191897277
572,-203.74828433778197
573,-239.79025131919002
574,-241.35128178705426
575,-138.19125725561327
576,-162.5199826763125
577,-331.19491384383866
578,-316.80193333653574
579,-223.3335651926795
580,-28.97894015213194
581,-245.07692966863178
582,-205.3377593855891
583,-260.42034733857747
584,-253.69074579603247
585,-196.594289721339
586,-65.77448372365905
587,-158.13991211127652
588,-65.970104118125
589,-84.56360634190317
590,-271.3631521809449
591,-10.206382250397851
592,-219.26959498279155
593,-359.6572677397261
594,-114.26586428852048
595,-82.04845395052016
596,-43.09581835193252
597,-179.04470786772612
598,-306.75331222615364
599,-214.5371171009232
600,-418.56121328395244
601,-168.57326624032157
602,-60.51431762713118
603,-163.53500059816133
604,-237.72606265597
605,-201.41372113475694
606,-69.89953976339424
607,-352.3870455213643
608,-42.270967990062985
609,-223.17560708154974
610,-71.35641159127572
611,-367.0223822669324
612,-280.1905523030138
613,-389.94759649519636
614,-49.047224918560104
615,-44.76135845882413
616,-240.21148282103277
617,-228.02753045579476
618,-125.2434675022485
619,-281.53896025601773
620,-312.3456311128213
621,-176.9638187021633
622,-143.3790079296959
623,-102.51805648317485
624,-166.46176997100906
625,-232.25200707731958
626,-85.28760676685087
627,-67.3894991843969
628,-177.07873909492048
629,-178.65696327541005
630,-68.69809506285162
631,-278.0494215276253
632,-72.44411405685202
633,-141.54070541632905
634,-75.55059955578048
635,-200.33945791393282
636,-186.62379307605224
637,-261.6010542273869
638,-294.63904263199936
639,-52.18529353047968
640,-115.67688926763665
641,-193.54992305037865
642,-193.49767755685758
643,-218.47885598662862
644,-190.88258218826599
645,-157.30652269963556
646,-223.26095966874624
647,-24.51528927190023
648,-35.23702440431373
649,-58.24797614581508
650,-200.12435228964455
651,-134.6484401270569
652,-229.3192729228559
653,-377.8648372184908
654,-183.4660438282607
655,-301.3392174696091
656,-250.039220495039
657,-87.04448125004288
658,-378.5083327384538
659,-67.7614919659265
660,-333.62204502472207
661,-79.68209343883194
662,-3.374929750821252
663,-201.19253893602837
664,-73.324103708237
665,-193.7830810037015
666,-241.78671399896297
667,-233.55251825154764
668,-127.78843600910766
669,-156.7092779355234
670,-58.76608816945067
671,-129.40095994364341
672,-115.94590129927677
673,-205.4589910904055
674,-173.34982774847583
675,-178.13000331898485
676,-90.41818063166595
677,-172.13995188419676
678,-232.5345671726016
679,-62.314591478384
680,-167.89650875126898
681,-237.46584850309534
682,-205.80567975832807
683,-163.69037442073983
684,-222.14856138736937
685,-81.76892833997954
686,-65.20130473997786
687,11.412941654058613
688,-59.20627758170241
689,-59.96176411684549
690,-142.60519357417684
691,-219.95411416322517
692,-198.03747972962162
693,-72.58136247519604
694,-238.62961761106797
695,-302.95859387719713
696,-105.72656420059498
697,-108.94673037613558
698,-231.20009977666993
699,-133.463572571892
700,-156.08790349302853
701,6.913059739591944
702,-95.03497297056505
703,-177.36529246867906
704,-276.9339063088572
705,-17.17790252928131
706,-251.4427266816511
707,-168.5471518412873
708,-263.7684984355218
709,-140.21974111252348
710,-119.16892956806004
711,-124.99681564796965
712,-244.54951020897306
713,-104.4948759028846
714,12.401078379743723
715,-242.50974223195388
716,-157.65634920846304
717,-237.53936289153063
718,-123.31188453863186
719,-171.86740787679378
720,-102.49839963123567
721,-45.573565680687
722,-164.6003364534884
723,-190.89771914590767
724,-13.053834112543981
725,-103.45012699147472
726,-215.59717454426328
727,-253.8291133850169
728,-395.1020972218427
729,-224.9358518409639
730,-206.14205724471697
731,-250.882174411345
732,-124.14142597175254
733,-197.86130946076173
734,-60.540203736678635
735,-117.84430733537604
736,-192.82924970159883
737,14.82222164497854
738,-121.43124339413251
739,-160.94718138912992
740,-144.5198651118423
741,-196.70985087658067
742,-189.13862720838833
743,-209.89834704583933
744,-170.14975254213778
745,-187.74868712076835
746,-41.34302823468015
747,-224.1244727022622
748,-253.09499937978904
749,-140.65827964840955
750,-187.30012614905996
751,-84.75905519939198
752,-197.4151156698207
753,-270.72669553045034
754,-15.739781358350328
755,-179.60314250508873
756,-194.77313946770158
757,-127.95311809809246
758,-84.88641724520957
759,-183.78870244673385
760,-82.89152330026398
761,-130.80613742025258
762,-186.10612628215398
763,-141.75390500693848
764,-198.5844574085396
765,-210.78154298884874
766,-160.6064548641297
767,-145.30042869777276
768,-199.13228532149324
769,-82.462575437671
770,-180.35004440331326
771,-139.19462966442782
772,-58.49477233338626
773,-150.34552975601207
774,-274.256254064271
775,-132.57063274255444
776,-84.06468797922159
777,-317.66934142220987
778,-79.66079732037196
779,-113.72758932329985
780,-112.01903099286902
781,-265.1261417116665
782,-106.23769033797431
783,-52.26662432426013
784,-127.12543053635339
785,-69.98850937416019
786,-121.62005925008967
787,-212.02956140835298
788,-138.70239628454556
789,-194.71969370569633
790,-118.7134041414902
791,-314.32666282113667
792,-64.46108186589521
793,-53.57646321660745
794,3.607377328729285
795,-88.02381123638108
796,-173.16920866647763
797,-334.1354503871721
798,-137.16194668569977
799,-297.0487605008215
800,-412.5577817322083
801,-168.0613977393976
802,-125.75429921917018
803,-200.7253216661848
804,-320.1834798048501
805,-382.48914176213725
806,-258.32221044564756
807,-55.83087842221865
808,-239.6966904092484
809,-179.1364466354405
810,-87.37069421394008
811,-195.2520983597631
812,-153.57115642671715
813,-275.0823002162085
814,-484.7115951328242
815,-250.3921663889206
816,-198.3638349035528
817,-242.34345221645418
818,-144.90317103635076
819,-116.6009179626033
820,27.152924749344848
821,-214.48488013700586
822,-127.99724305380501
823,-25.717843528249233
824,-142.96851195768676
825,39.21384667976116
826,-62.35895418709948
827,-158.87239052219965
828,-212.28826648125522
829,-165.6169394765272
830,-103.37213526637295
831,-117.75975606956747
832,-204.81596355208086
833,-128.72125708614834
834,-146.93016053630382
835,-320.8063771442337
836,-166.7416626218223
837,-50.262948147819884
838,-111.88802342698332
839,-138.5295399384244
840,-0.4422411816393321
841,-187.4702955677638
842,-150.25381511735827
843,-213.65622191402161
844,-235.8494830681274
845,-181.14874313458506
846,-64.70243125063313
847,22.12990543488708
848,-187.90303648718472
849,-194.32967593677046
850,-187.43610768772953
851,-207.40083181327765
852,-49.10681897335682
853,-346.9828203225772
854,-298.53674218458
855,-255.40522999816022
856,-323.64590293534127
857,-253.36499491710092
858,-306.95532902337357
859,-365.01401925284756
860,-382.34370094556357
861,-481.407781912847
862,-248.32823453704495
863,-330.40412390300025
864,-201.14774647951526
865,-172.29088469413034
866,-154.12367260017228
867,-147.34157487629938
868,-349.62543717443384
869,-36.84221123757119
870,-165.21249678533758
871,-290.80348571911566
872,-153.32874469899016
873,-260.20413557819165
874,-549.545307132322
875,-344.88952521955537
876,-288.7401745413446
877,-267.68062650764284
878,-259.977801222243
879,-193.95375889471683
880,-341.06010447893027
881,-237.30712385660362
882,-233.76511029939041
883,-128.53288685524322
884,-253.44031247615425
885,-175.54939444331842
886,-195.25859582971492
887,-14289.324825027465
888,-171.07586490064634
889,-183.81096763788827
890,-324.7694246398111
891,-92.07866554644582
892,-234.028037041718
893,-10.956276055659359
894,-38.646826839700715
895,-171.9561426182774
896,-297.76811125590166
897,-322.06781453198016
898,-186.85975426908317
899,-212.77016209923983
900,-406.39959641038956
901,-132.7206573595337
902,-244.2114955874117
903,-98.16381495833983
904,-24.763262022717996
905,-208.78474807426713
906,-84.59736710163101
907,-303.537469240753
908,-157.10453861727157
909,-47.503919052500535
910,-266.8762395067777
911,-211.01479744115022
912,-28.396691621331527
913,-62.41609509341849
914,-234.43409671931875
915,-56.43707958415594
916,-123.3712910373095
917,-227.24587579518328
918,-157.69555044284553
919,-38.4519570725238
920,-51.06390501917386
