episode,reward
242,-98.36890177171544
243,-107.68664172559713
244,-315.4443251204556
245,-456.5521366070036
246,-384.8733640760124
247,-139.15876814204654
248,-175.76460893012603
249,-219.0642661689596
250,-97.48508071745104
251,-119.74457735536724
252,-142.9563585024854
253,-192.3928762083424
254,-6.454025610200503
255,-55.93841297724768
256,-136.1598466740361
257,-352.09175292095574
258,-149.80025372183943
259,-184.27098986181096
260,-218.3941237238501
261,-75.18998434293363
262,-308.0162011629855
263,-275.8046747487043
264,-356.94992384977866
265,-273.91326030740845
266,-147.0590489660557
267,-281.3940847371831
268,-360.9465548041548
269,-114.60630471717154
270,-318.6447508827368
271,-430.44104103702296
272,-266.1718549228057
273,-160.84412121749466
274,-265.68699403877406
275,-205.66835990980837
276,-143.52100993803523
277,-96.51736550222444
278,-226.74572266305282
279,-117.95850580184147
280,-264.3431801705183
281,-451.57527686131937
282,-217.82182160564972
283,-89.0768712053509
284,-177.5172658894279
285,-97.70974240429028
286,-410.72456441635774
287,-162.72864833922807
288,-148.0629092727039
289,-266.3715526987223
290,-153.47903958709816
291,-446.6432214951527
292,-159.76792932305898
293,-92.65722913953059
294,-235.46984396510547
295,-272.8497671225765
296,-390.2824204333426
297,-300.70874341861827
298,-82.11964683576824
299,-139.62399586516472
300,-359.5319672092059
301,-114.710792265674
302,-197.05198845888935
303,-129.35016085108967
304,-231.7558728359659
305,-126.11685684200418
306,-50.908358660092496
307,-110.82897418037331
308,-88.94766791620742
309,-405.54455077325
310,-30.034414468675706
311,-426.6074315045186
312,-90.81471830707873
313,-157.75471868954756
314,-93.99657302816928
315,-64.77766076873905
316,-239.9438704269217
317,-152.06208705980112
318,-46.50417665206491
319,-230.82354000809025
320,-349.4323669144487
321,-175.97577563517714
322,-94.89380872382455
323,-121.44269609295199
324,-390.8640657953919
325,-326.3292004942855
326,-59.1215177396826
327,-115.49610412761622
328,-249.7650751374117
329,-347.327798149872
330,-445.75912275505414
331,-157.3075595671072
332,-408.368903172962
333,-188.23611897482456
334,-59.8411318873775
335,-337.1656487795524
336,-154.1342528419553
337,-379.1455186644892
338,-186.588497836758
339,-261.4069418299647
340,-154.43931428127834
341,-283.7270539221928
342,-278.8139194328187
343,-106.99458658726576
344,-404.5902175853963
345,-117.42196950050308
346,-129.1721469085952
347,-65.45956261530361
348,-314.56449073432555
349,-380.3581017191406
350,-119.69397000315664
351,-106.99645021175024
352,-179.33694569336825
353,-106.57627666626638
354,-149.59025170059175
355,-10.165692001368427
356,-187.17005258960418
357,-15.04413165067649
358,-42.06265423982589
359,-105.52876792709421
360,-79.55943356871867
361,-199.07220398153316
362,-52.03280681909634
363,-144.33392555086317
364,-143.6653611122506
365,-55.733347633073365
366,-266.1112987357148
367,-271.99020264295774
368,-112.16588329309367
369,-293.7303260010165
370,-135.4399833224785
371,-151.90336866836526
372,-107.03896751236972
373,-139.8446285965083
374,-468.21108642225727
375,-382.9979145784741
376,-77.7553203108769
377,-204.96102648063078
378,-262.6538993442578
379,-120.66515639407258
380,-276.3528385212853
381,-103.27371520500078
382,-88.6790065275812
383,-382.6585289846227
384,-63.89776229258719
385,-466.7379622025734
386,-192.83674550290084
387,-59.17185486439106
388,-342.15073777200666
389,-194.5578497836961
390,-79.73352661302161
391,-159.4330787374027
392,-124.89710266770345
393,-200.34127566306375
394,-60.73250176862908
395,-185.16404392255197
396,-85.5638299669243
397,-239.30867703350006
398,-331.29209554269244
399,-123.24130866059474
400,-95.78272264448202
401,-228.82244446380693
402,-479.0941338649895
403,-190.19734843121427
404,-71.98399906447973
405,-87.00276653900228
406,-386.544457370567
407,-251.64078882254077
408,-459.7054280615158
409,-356.1421221429991
410,-211.50649984993456
411,-114.89043920077741
412,-10.408241005865847
413,-187.711390601674
414,-6.872025693084893
415,-247.12963998507234
416,-92.29247723573158
417,-194.52753186230888
418,-353.9857115408488
419,-195.93622132296645
420,-129.66707533357365
421,-155.32424603236856
422,-281.3755041338511
423,-280.4394380125216
424,-77.84711939465312
425,-106.2966518225924
426,-307.33270857291257
427,-25.33217601390899
428,-395.0377952804306
429,-50.43313507228656
430,-154.09441545726494
431,-366.3289685530387
432,-151.35335850727236
433,-399.2634299920955
434,-91.84216183540177
435,-74.95738840284818
436,-302.92740761696086
437,-359.4189492153892
438,-304.8469007032493
439,-154.07085763404916
440,-42.36615801463448
441,-83.64704833267837
442,-174.58045613452163
443,-105.1259004862165
444,-127.21576424706068
445,-134.14258281596312
446,-64.42847601014441
447,2.225529471549976
448,-231.76244719499465
449,-412.4231766250059
450,-245.9158056822452
451,-210.92979716221515
452,-99.33402267740301
453,-58.34698381084192
454,-188.29358822585544
455,-68.74245224933873
456,-15.120713918811703
457,-106.04360307155801
458,-295.5486537944514
459,-107.18944693618337
460,-199.17465705352276
461,-96.85391599318825
462,-100.56982992545113
463,-184.23570070156214
464,-251.8369960328821
465,-86.79642433645758
466,-104.87742313192396
467,-74.81753054375346
468,-168.88187405206537
469,-41.54915958278777
470,-83.06476752289865
471,-147.1886782822768
472,-113.25390936803782
473,-41.918368124079365
474,-176.79692650775678
475,-149.89532461991305
476,-110.16262907021104
477,-134.0330100000329
478,-64.68384239082204
479,-182.6107022468567
480,-116.0961111857232
481,-58.58485301325338
482,-171.79930804503024
483,-92.84500808616583
484,-72.78279619253337
485,-113.82596461728238
486,-103.1376860471686
487,-185.57363108985976
488,9.080165202016232
489,-71.27868715363577
490,-62.08304963116084
491,-63.39808589944735
492,-86.23710009419631
493,-296.10806598153715
494,-96.56008404909372
495,-152.32666030042984
496,-155.91486371776472
497,-84.44391910643746
498,-211.15193233997195
499,-317.63877745266336
500,-255.03605559574868
501,-160.53496941682394
502,-107.69451267569312
503,-160.88038222745735
504,-201.73644250971455
505,-80.20563822782029
506,-252.0290780871295
507,-155.72964449603091
508,-175.9194659053473
509,-10697.466937623956
510,-207.40732315646576
511,-110.39056787568398
512,-186.10384782251273
513,-178.7813571536751
514,-69.90303872993788
515,-83.86836122607201
516,-154.62488371830665
517,-114.8318776830738
518,-134.16855548506163
519,-169.86863185170384
520,-142.28212523264835
521,-138.69905693253125
522,-45.37793446541524
523,-46.977208892424855
524,-351.1145389470927
525,-139.66093418824752
526,-161.31000805878216
527,-310.32613466154316
528,-32.486328317393045
529,-97.1559686319921
530,-87.09318348709496
531,-185.34875244557202
532,-99.28162279449066
533,-219.52944380410943
534,-60.2508590801048
535,-122.07420342110404
536,-137.13678648636545
537,-71.63309084957052
538,-120.40366359976811
539,-5.588231203157136
540,-70.46507551372811
541,-115.07161856390691
542,-45.55711440049406
543,-189.9945468475655
544,-54.31555305778166
545,-99.0124864822032
546,-69.13038795200548
547,-34.73402424981647
548,-125.75313683339267
549,-97.92008000720416
550,-98.18656003359061
551,-378.8734022247765
552,-211.60864412399468
553,25.96938457261048
554,-118.06045327436689
555,-108.73006254954662
556,-89.16368206729497
557,-189.00447117462227
558,-54.92654324652345
559,-296.4424141829059
560,-117.2449450036541
561,-114.98553653193116
562,-142.20236495025284
563,-160.18733906285806
564,-269.2815110833721
565,-143.93233493810942
566,49.89814766695528
567,-49.32061885587237
568,-192.13337665559663
569,-129.28791578715578
570,-21.886646599224804
571,-288.61241893076857
572,-121.89122218719073
573,-114.56758843482093
574,-40.09615356973997
575,-87.52434453316349
576,-115.25634881103699
577,-103.31063264629267
578,-107.14518547087326
579,-203.65464803474356
580,-61.81690114251331
581,-393.99668666994154
582,-56.70621097750084
583,-113.85569155646405
584,-216.80227659395865
585,-80.23772025189162
586,-135.0460943939173
587,-248.08576016305136
588,-335.9871399732526
589,-71.10217303906339
590,-279.29933080682997
591,-190.18905248478788
592,-327.23697395328986
593,-70.47861209119284
594,-116.0725570742089
595,-351.95106365175195
596,-211.1470954828111
597,-192.9390817749658
598,-122.53013326316272
599,-202.18285604244926
600,-206.51403456566874
601,-251.18890741953118
602,-87.75880340846437
603,-122.47649548003304
604,-45.21597489061993
605,-89.99445139346287
606,-395.8289300914496
607,-174.55732530385995
608,-398.74319970958294
609,-90.29580395926973
610,-78.7562557121428
611,-97.29407078130555
612,-47.88789660994175
613,-360.58424285288913
614,-130.85805784945728
615,-57.22151655722002
616,-88.67345253073385
617,-168.02503952658105
618,-160.77288813202637
619,-110.7730489984034
620,-285.94302137713646
621,-89.27720285035413
622,-127.19055621806567
623,-90.49985626054833
624,-154.6993853672173
625,-67.34193669614027
626,-35.49087574792708
627,-59.60080863707212
628,-65.35854084128215
629,-69.28293954588644
630,-23.052241778014448
631,-250.18367138655657
632,-99.00911464811482
633,-152.3310231197147
634,-168.37208391553062
635,-181.54255003464843
636,-49.19588028271783
637,-61.918201319815914
638,-175.8274615907877
639,-86.90566142260091
640,-144.49046345182114
641,-108.00602580972159
642,-108.67046776559758
643,6.61251186424748
644,-315.1761845149841
645,-249.9496935095504
646,-131.35626049224123
647,-85.09307724700679
648,-23.572917013672694
649,-111.79415055003669
650,-136.47834743315462
651,-93.6121576905243
652,-161.6203600347278
653,-196.6349431973706
654,-163.3179878129128
655,-101.27495423549728
656,-169.9985093477145
657,-107.58830896908134
658,-194.06391833209796
659,-4.161006478127433
660,-170.60095121605525
661,-88.39121722196124
662,-131.52649645332778
663,-67.41455192218153
664,-138.35360084089015
665,-101.93311162126719
666,-37.71841799516561
667,-189.60202028570322
668,-174.1714266391981
669,-39.63690623171432
670,-292.7702134298479
671,-204.87752375955432
672,-88.20313446932707
673,-212.02035448791727
674,-109.51875892644881
675,-98.12963312180442
676,-121.85501857590143
677,-201.48342164650677
678,-413.892360959857
679,-38.44667295192403
680,-182.00342060403796
681,-109.16206525900795
682,-92.08408767338383
683,-86.71164233675245
684,-124.71479781322151
685,-277.06700329940213
686,-787177.6964943295
687,-127.26414608510223
688,-89.63900735093628
689,-172.5048236441591
690,-16.31447450570056
691,-167.8074093829921
692,-291.5995151955311
693,-101.72627388211806
694,-329.31503028706584
695,-277.6023934121024
696,-141.9947110634298
697,-40.8938390399847
698,-88.1249650013002
699,-241.64769494996315
700,-170.80164854840734
701,-184.23435471562277
702,-13.078102472322158
703,-280.0109768551729
704,-90.98767886134361
705,-156.01672487194787
706,-47.85264908464781
707,-148.77910093186745
708,-47.2788291218593
709,-122.44653172178316
710,-11.206499625332768
711,-156.5628926526129
712,-75.70366197060487
713,-89.30022705068662
714,-121.37695464885192
715,-98.04458693079057
716,9.157091419003649
717,-169.94079876211717
718,-141.6158102367785
719,-183.98098829231301
720,-122.2194890800548
721,-349.2312582774454
722,-221.02969111648832
723,-251.30305613306902
724,-15.292883134559304
725,-405.3772502195301
726,-250.37067534772865
727,-41.88901339694621
728,-210.5763866771684
729,-109.85304657333825
730,-182.70829637456836
731,-83.22116974711665
732,-115.54191795184813
733,-89.44593127552398
734,-99.03074617101336
735,-263.9286119922208
736,-6.022503748522013
737,-78.82424168688237
738,-133.41652433965277
739,-94.13816966807283
740,-218.88479835361252
741,-120.6222997074866
742,-193.22277268542058
743,-317.03474898739955
744,-75.18362505213128
745,-279.14151834943925
746,-70.11633555204017
747,-72.78062480854409
748,-161.78617171046733
749,-74.23348405317435
750,-152.84771613543296
751,-138.11317664626625
752,-103.20313315670187
753,-60.226682702762325
754,-300.1142386522614
755,-200.21629666425636
756,-186.24521400638918
757,-234.9382423282292
758,-93.05823758015116
759,-100.95276854895468
760,-171.646367950385
761,-231.29473898142646
762,-190.8799977935267
763,-10.024009347276149
764,-89.3602377091816
765,-27.488558562625343
766,-80.75964952547508
767,-51.847241347869016
768,-121.93182699832097
769,-178.81746648344614
770,-141.6707927994119
771,-154.4294499786219
772,-182.51328518465067
773,-112.96824743776257
774,-210.30298498130904
775,-82.21396691090303
776,-55.86509839216725
777,-108.5338036583808
778,-107.10884134189867
779,-66.21547909604496
780,-99.95060112614249
781,-231.04598319485177
782,-79.65136404058464
783,-98.9617468427918
784,-196.1252192557426
785,-85.8850674682287
786,10.822165871706645
787,-155.4717677626084
788,-106.89025724957004
789,-128.61674980401955
790,-58.321646570098466
791,-123.43175851319808
792,-95.49461450596175
793,-228.6281958689794
794,-343.21722989647174
795,-256.50118815309304
796,-83.43685472768038
797,-93.75839630199464
798,-18.818976741981288
799,-109.28709618126294
800,-293.77375714419196
801,-53.92960019172427
802,-101.83620085592516
803,-113.49799759611427
804,-98.77397525671549
805,-122.76740221418395
806,-194.56541303740727
807,-783267.6473782622
808,-262.38426786986895
809,-255.9438049756436
810,-20.720207847588938
811,-320.4332091422898
812,-121.7603104244961
813,-119.28980707611241
814,-100.46914648039983
815,-24.654475603797607
816,-117.50781891333602
817,-54.86892819735978
818,-10.00654580886615
819,-105.50704069826489
820,-94.5669454933147
821,-101.47898080252686
822,-77.43632255051642
823,-363.13918368029806
824,-150.73992281188114
825,-76.03266136669887
826,-100.96362401438503
827,-156.17671371402287
828,-128.0758691279339
829,0.9829990837408786
830,-71.59503848717915
831,-103.30266483667575
832,36.506625917635546
833,-240.47707501587303
834,-127.69152698661222
835,-137.02384292649373
836,-75.09701802711237
837,-165.07584735363594
838,-166.28181854930088
839,-137.85370226099235
840,-19.245145826896504
841,-72.35166134995175
842,-91.66107549067736
843,-290.9931770890677
844,-108.08236430344463
845,-135.81023808723606
846,-238.9777867126283
847,-74.8934750258912
848,-145.76806160337537
849,-94.0686233273891
850,-84.52572249533844
851,-57.40569042194113
852,-137.7851210623154
853,-104.6113948815462
854,-151.22150098409475
855,-1.316370538939026
856,-139.86493830266545
857,-143.1830664343442
858,-172.80335717045023
859,-129.8989597328386
860,-146.4347826406991
861,-100.0640348560793
862,-336.79152579986845
863,13.864472182809592
864,-97.07932102655225
865,-120.19153287129285
866,-88.66823778286502
867,-138.8665553326098
868,-137.51862721054198
869,-135.20530085001707
870,-83.91676647240176
871,-102.76923704044975
872,-100.68041585021423
873,-56.85048866239252
874,-141.28912742346353
875,-101.92573337943023
876,-256.5297047857296
877,-101361.02722257524
878,-99.0393629211074
879,-175.57939508271053
880,-173.2511701630802
881,-188.15473821997864
882,-16.225806891529146
883,-105.91903096473312
884,-151.64060142815725
885,-368.815650699052
886,-95.86703820134129
887,-36.18358638089667
888,-129.9156281072899
889,-81.1453817721619
890,-312.28080337666313
891,-255.203142588371
892,-310.8866446409219
893,-95.86754019236704
894,-194.93819894541696
895,-68.37924228170658
896,-400.63129586800187
897,-45.87574496415438
898,-12.98237816941851
899,-126.60358284420336
900,-217.87168564917624
901,-100.99280471520215
902,-71.62354301626462
903,-320.0750023776507
904,-70.57157430865807
905,-150.86608198797518
906,-77.48211112375087
907,-222.40067009845268
908,-94.98953674846362
909,-165.07648817995812
910,-188.32595521959115
911,-56.45930018975625
912,-179.01997436398278
913,-239.88624111184703
914,-216.9507384524425
915,-136.70740669450123
916,-79.78888027045163
917,-124.90506918302717
918,-61.115267519985444
919,-327.86953559236457
920,-138.09448002087157
921,-113.50835565093816
922,-151.15194339302377
923,-225.87498336621374
924,-6.02691818797004
925,-156.2614915713001
926,-145.35624129430812
927,11.922216954063984
928,-68.13706731423149
929,-192.47423141955812
930,-68.60610596688585
931,-107.02613489368636
932,-303.87617570731345
933,-101.58924223969012
934,-37.542766107765374
935,-106.81079996193031
936,-355.2060205671104
937,-1.8260036920291185
938,-245.7928056478526
939,-113.44946215906552
940,-117.86018474285484
941,-144.14026329027766
942,-178.08150234690655
943,-87.2721132748005
944,-63.171164170461424
945,-169.1600155172614
946,-82.58420467390548
947,-63.07801700347963
948,-111.46220293388986
949,-65.00424736878672
950,-186.74105371931398
951,-79.74841440887265
952,-169.5782811091172
953,-152.8687941714086
954,-103.71234127666472
955,-11.313456075383712
956,-19.936660907260347
957,-79.51695544131437
958,-151.53010452542622
959,-220.42979885648114
960,-100.28309780704566
961,-56.18407086048276
962,-132.36881151652304
963,-431.503235880956
964,-24.3126074560042
965,-164.47200037664987
966,-207.48434605023857
967,-106.0794418491875
968,-134.3977193534895
969,-5.669462427223635
970,-256.17756532764065
971,-291.2021311420041
972,-73.29119281837012
973,-256.55049023952836
974,-142.4467845296033
975,-110.96037485998089
976,-153.1599552377682
977,-205.72002368028927
978,-102.77177089228078
979,-114.01345470542282
980,-75.39834524680175
981,-111.39432420074088
982,-135.0206078641841
983,-157.37348343452038
984,-201.1310441814064
985,-168.68722260971555
986,-111.03120663648238
987,-152.40155662915865
988,-78.91495329060083
989,-5.395908055301021
990,-165.00931663374587
991,-52.48979957181016
992,-112.09334996738677
993,-205.12529796095782
994,-185.03275332997885
995,-73.96647341705466
996,-87.39588384725934
997,-58.76096157325226
998,50.641839350004034
999,-205.72750884637767
1000,-124.2701562208444
1001,-164.47710801341015
1002,-88.16842398103051
1003,-24.215431568229405
1004,-91.40544918930455
1005,-77.39251507677136
1006,-156.34432084581664
1007,-131.3176470257868
1008,-96.27886666973254
1009,-118.08968460116263
1010,-78.59639994112374
1011,-45.85618504138775
1012,-62.206628701203314
1013,-204.1172770290566
1014,10.33530534005942
1015,-86.94681571241706
1016,-150.9310138836014
1017,-134.06356396547045
1018,-109.73731265339181
1019,-133.4850630041539
1020,-60.71323839414596
1021,-123.84918542786752
1022,-89.37274877406605
1023,-63.46220022471394
1024,-85.11115798270394
1025,-68.65936102979276
1026,-115.62658278093383
1027,-10.507320229667059
1028,-61.273954546494735
1029,-228.86572913742614
1030,-111.6171977803644
1031,-226.02848155443982
1032,-145.9147494085619
1033,-151.49181262625518
1034,-108.1079003175902
1035,-229.57988353583679
1036,-44.14714345810479
1037,-119.0980068609221
1038,-0.13239289298343238
1039,-223.16932353496875
1040,-14.365751458760826
1041,-88.4205779289135
1042,-32.22402848947024
1043,-102.47124727175208
1044,5.589811347885544
1045,-183.52485893485533
1046,-136.89049702242062
1047,-4.148007329103493
1048,-77.31895519339245
1049,-139.49364662453857
1050,-49.1022748383333
1051,-296.9473080211472
1052,-145.90883517501814
1053,-241.56291304878013
1054,-320.7531755335358
1055,-273.80291130374724
1056,-183.85452818074452
1057,-105.15957764448203
1058,-153.65475921908092
1059,-166.26599655123198
1060,-118.36372493445202
1061,-184.97553729600523
1062,-123.29158104948925
1063,-112.25259132005476
1064,-128.78112296591772
1065,-196.94870193091506
1066,-194.62338478057222
1067,-145.1190177689978
1068,-217.03289694544685
1069,-155.7123020379525
1070,-180.29447227649112
1071,-96.76349456854344
1072,-116.37129059982459
1073,-145.99969661591618
1074,-158.0964554245552
1075,-129.09779918863472
1076,-87.26901561518802
1077,-93.64733420389612
1078,-78.64236281340207
1079,-128.99835096457605
1080,-145.3024594384046
1081,-73.45104501014498
1082,-68.59859880081723
1083,-139.87994757014266
1084,-253.01135880122027
1085,-185.58502619560616
1086,-193.14413222668614
1087,-113.04582460740893
1088,-135.09127976693787
1089,-100.67080859611913
1090,-110.48162031326453
1091,-54.36017046361256
1092,-272.75284029256704
1093,-132.88693218373612
1094,-115.6856323029871
1095,-170.00952864230862
1096,-115.6166249344285
1097,-196.06683598969062
1098,-90.2586621180091
1099,-97.24796881529093
1100,-111.09787512674961
1101,-263.35907078187614
1102,-42.711348780623716
1103,-111.98343978835088
1104,-45.83220958842947
1105,-65.67057395257308
1106,-92.20827373956476
1107,-100.46373507154637
1108,-382.5680433950516
1109,-165.85246876732538
1110,-156.0048801051157
1111,-160.224271873978
1112,-122.4645073910489
1113,-49.626246104507814
1114,-51.6085726553213
1115,-172.14097017856017
1116,-173.78647227435994
1117,-226.45845584248883
1118,-103.43509762862627
1119,-244.64480787512764
1120,-142.92878215153064
1121,-291.3239462149392
1122,-206.34871138622992
1123,-7.815807868094822
1124,-125.2530452768998
1125,21.493519695132164
1126,-250.34651574198352
1127,-107.75273943786041
1128,-226.96257748367924
1129,-202.473944432377
1130,-219.1042914946767
1131,-162.46171560271412
1132,-177.96724284424482
1133,-227.85541000289308
1134,-103.64912406790467
1135,28.159547731250882
1136,-319.90006691487207
1137,-70.05661669939224
1138,-415.8679508396154
1139,-305.1189438464985
1140,-199.65944099095302
1141,-198.245162752387
1142,-173.8900406293905
1143,-99.30070472321592
1144,-160.79236719964712
1145,-165.59132137530997
1146,-256.3289588474741
1147,-252.1068407473969
1148,-47.41688448645594
1149,-262.9749502296488
1150,-295.5217107645575
1151,-321.15991566667765
1152,-54.6971272866521
1153,-212.47245443560126
1154,-48.83091840842871
1155,-207.35115604780526
1156,-217.43266286085128
1157,-295.9221690356384
1158,-51.934089443484645
1159,-427.8402282725623
1160,-318.193987328522
1161,-128.43265877407003
1162,-266.69956330958416
1163,-397.1175387881494
1164,-286.18790146817514
1165,-102.69587824837146
1166,-201.996407800565
1167,-382.52432378815143
1168,-119.81806543117213
1169,-106.01280528900637
1170,-337.8838455739682
1171,-228.0417056595715
1172,-148.9000708698012
1173,-207.0429166416307
1174,-227.87532817897963
1175,-205.7479107814063
1176,-271.0621157998426
1177,-478.681864411952
1178,-161.7909242952274
1179,-269.9355224214263
1180,-328.66787376370974
1181,-144.0906890436026
1182,-111.91877553177396
1183,-227.965454366561
1184,-263.46797556176114
1185,-251.99718070030212
1186,-108.69525203336674
1187,-286.90832613816303
1188,-362.6464023123963
1189,-408.1508968347924
1190,-313.87971323962233
1191,-95.26947899079677
1192,-235.2541417497087
1193,-101.24281580713864
1194,-230.7874063504389
1195,-131.8207472552357
1196,-102.58437359282414
1197,-205.07042757657803
1198,-131.7530339801073
1199,-319.48800502857944
1200,-400.5025030974583
1201,-563.721200744937
1202,-213.37390257504273
1203,-164.3875927846359
1204,-65.97899987476747
1205,-211.0178175867696
1206,-317.4951759030176
1207,-155.22561068935147
1208,-355.9093273305051
1209,-291.4044276389001
1210,-188.0821262521822
1211,-211.18637608935103
1212,-164.96952361122752
1213,-121.67826039433437
1214,-255.918518167864
1215,-383.4789475596869
1216,-325.22286459516636
1217,-221.97735967869886
1218,-57.1501598864851
1219,-188.4614970314451
1220,-147.21997792518346
1221,-140.46619072872116
1222,-191.8989503047336
1223,-166.1649822862678
1224,-455.5565927844543
1225,-265.3618247338958
1226,-127.01600959836139
1227,-288.459558690661
1228,-172.07431909613734
1229,-220.08297954965613
1230,-259.8694474190109
1231,-184.34015405742986
1232,-145.72964663102326
1233,-127.1173156543828
1234,-735.0910786743908
1235,-298.2513692747575
1236,-202.95206335849448
1237,-270.45022421109144
1238,-654.6323353072901
1239,-311.3452270806137
1240,-175.43852683562915
1241,-375.3931070253975
1242,-718.117870768944
1243,-281.84341647266797
1244,-146.3895097659795
1245,-190.54116501952015
1246,-437.9546128354831
1247,-403.09431281630674
1248,-213.28782284720998
1249,-305.45817213375756
1250,-204.63023919036388
1251,-107.59666423487674
1252,-46.251966035704726
